Id,Name,Tax category,Created at,Updated at,Organization,Uuid
616,Cafe Escondido,3,2022-03-18 13:50:11 UTC,2022-03-18 13:50:11 UTC,1,chin_ad18d8fd-29ce-4d20-8dc3-ab9a83366fdb
615,Sistole Coffee Shop,3,2022-03-17 21:35:01 UTC,2022-03-17 21:35:01 UTC,1,chin_21a4a537-5894-4df7-b0f0-044b64180b5b
614,Buffalo Wings,3,2022-03-17 21:22:05 UTC,2022-03-17 21:22:05 UTC,1,chin_947e3259-6646-4c99-bb72-8fbb77c3a964
613,Comfort Cone,3,2022-03-17 21:21:53 UTC,2022-03-17 21:21:53 UTC,1,chin_6fe84cce-5297-4ddd-a5e7-c2ae6dca3532
612,Mojito Lab,3,2022-03-17 20:52:36 UTC,2022-03-17 20:52:36 UTC,1,chin_51ffe43c-6f75-449d-8869-17ebc78312f9
611,The Burger Factory PR,3,2022-03-17 20:52:21 UTC,2022-03-17 20:52:21 UTC,1,chin_e065922b-2d3e-4934-b29e-0c77a4d79430
610,Restaurante Arena y Mar,3,2022-03-17 20:52:10 UTC,2022-03-17 20:52:10 UTC,1,chin_07d2afc5-e52b-446b-bb3f-aa53e2de97a2
609,D' Garcías El Vagón del Sabor,3,2022-03-17 20:52:00 UTC,2022-03-17 20:52:00 UTC,1,chin_8d423ce9-c9a9-4a0f-9405-e95252d02764
608,Tintology,5,2022-03-17 20:51:44 UTC,2022-03-17 20:51:44 UTC,1,chin_96ce38f1-c1e7-4f8c-a416-6116944190f1
607,Caguax Tire Center,5,2022-03-17 16:09:01 UTC,2022-03-17 16:09:01 UTC,1,chin_a419d7f6-2173-42c8-8e50-9265b5a360a5
606,Awacates,3,2022-03-17 16:08:47 UTC,2022-03-17 16:08:47 UTC,1,chin_47b3c73a-63c3-4ad5-8104-4c5aef94579f
605,Handmade Barbers and coffee shop,5,2022-03-16 18:29:51 UTC,2022-03-16 18:29:51 UTC,1,chin_a80e6709-ee0b-40c4-bfb9-631352f78bd5
604,Medclinic Salon & Spa,5,2022-03-16 18:29:33 UTC,2022-03-16 18:29:33 UTC,1,chin_a938e04d-8c0e-4c0c-891f-c8310d0c8f86
603,Mora Mojitos Bar & Grill,3,2022-03-16 18:29:15 UTC,2022-03-16 18:29:15 UTC,1,chin_22ea6f0b-fb29-46e9-a6ba-40c7120ee1d6
602,Don Pez Bar & Tapas,3,2022-03-16 18:29:06 UTC,2022-03-16 18:29:06 UTC,1,chin_a163f793-ca9f-4288-a36b-b0c389734e2b
601,El Chingon,3,2022-03-16 16:16:17 UTC,2022-03-16 16:16:17 UTC,1,chin_8ecfa9f7-cc8d-40f4-a535-a6671c570ef2
600,Up in Smoke,3,2022-03-16 16:16:03 UTC,2022-03-16 16:16:03 UTC,1,chin_79200e05-61c2-426f-9bdf-b021c9ae3572
599,Funk N Pizza,3,2022-03-16 16:15:26 UTC,2022-03-16 16:15:26 UTC,1,chin_aa59475f-0a30-40a7-980b-ff0bae52ed75
598,Marullo,3,2022-03-16 16:15:15 UTC,2022-03-16 16:15:15 UTC,1,chin_c597d89d-a318-4054-a35a-dda951375f27
597,Maja'o,5,2022-03-16 16:14:41 UTC,2022-03-16 16:14:41 UTC,1,chin_3c0aada1-5eb6-4d30-bf3a-57f419cf1a12
596,HP Tavern,3,2022-03-16 16:14:27 UTC,2022-03-16 16:14:27 UTC,1,chin_b357e52a-bbd4-4587-85c4-f76426fa977e
595,D'Lab by Dmlo,5,2022-03-16 16:14:14 UTC,2022-03-16 16:14:14 UTC,1,chin_5d28d9df-c1ea-4dfd-84b6-27db73d3bc12
594,Dlicias Tuscany Pizza,3,2022-03-16 16:13:42 UTC,2022-03-16 16:13:42 UTC,1,chin_d6dbea96-d779-41c6-bcba-36e11d73ea7d
593,Mambo's Pizza,3,2022-03-16 16:13:32 UTC,2022-03-16 16:13:32 UTC,1,chin_a027916c-ef90-4634-a936-753993f016f8
592,Sukinabasho Asian Food,3,2022-03-16 16:13:20 UTC,2022-03-16 16:13:20 UTC,1,chin_5381b7c3-85c3-4501-b960-ba18f08a6079
591,Yummy Burger and More,3,2022-03-16 16:13:07 UTC,2022-03-16 16:13:07 UTC,1,chin_5dbddd2c-e50d-4d1c-b0cc-9be09f77c619
590,Juana y Lola Pizzeria,3,2022-03-16 15:46:08 UTC,2022-03-16 15:46:08 UTC,1,chin_a4a35fb0-b777-4ef8-8ed0-87c44e03cceb
589,Manao's Bistro,3,2022-03-16 15:04:06 UTC,2022-03-16 15:04:06 UTC,1,chin_2ef8951b-380c-4dc9-bd28-c19257180fa0
588,Bahia Hookah lounge,3,2022-03-16 15:03:57 UTC,2022-03-16 15:03:57 UTC,1,chin_19f5cf52-a0d7-4c5d-99df-a11e377aeaf6
587,Doña Olga Food Truck,3,2022-03-16 15:03:47 UTC,2022-03-16 15:03:47 UTC,1,chin_cf8b65f1-bef7-4c14-b2d8-d5942a8f08b7
586,Pastiqueso,3,2022-03-16 15:03:36 UTC,2022-03-16 15:03:36 UTC,1,chin_79562b75-283c-484a-8e25-b72acf2b6f67
585,Aguapanela,3,2022-03-16 15:03:15 UTC,2022-03-16 15:03:15 UTC,1,chin_b5ddf96c-ced3-44d0-abe8-1c556591ab71
584,Beer Garden,3,2022-03-16 15:02:52 UTC,2022-03-16 15:02:52 UTC,1,chin_d7047db7-3ad1-4105-ab13-3ff866089a48
583,Seakindly Foil School,5,2022-03-16 14:59:12 UTC,2022-03-16 14:59:12 UTC,1,chin_79e90126-6451-4240-becd-d851745f3316
582,Ven Acá,3,2022-03-16 14:58:28 UTC,2022-03-16 14:58:28 UTC,1,chin_53419f28-6844-49b3-8ae5-6dd14994b54f
581,Carolina Bowling Center,5,2022-03-16 14:56:40 UTC,2022-03-16 14:56:40 UTC,1,chin_b837acd8-cbe2-4dfb-b928-19e277a4805d
580,Caribe Crepe,3,2022-03-15 20:42:12 UTC,2022-03-15 20:42:12 UTC,1,chin_b69af0e2-6287-4299-b085-76819863e77e
579,El Gancho,3,2022-03-15 20:42:03 UTC,2022-03-15 20:42:03 UTC,1,chin_c7ebdd18-8d26-4d82-9a19-f4290e734165
578,Guarare Cocina Puertorriqueña,3,2022-03-15 20:41:48 UTC,2022-03-15 20:41:48 UTC,1,chin_23b9ead6-672a-4355-af21-0e92b422d7ce
577,Q' Rico Café,3,2022-03-15 20:41:29 UTC,2022-03-15 20:41:29 UTC,1,chin_1216e62d-8c7c-430c-a842-f5cd00ed4e0c
576,Gustos Di Arome,3,2022-03-15 20:41:21 UTC,2022-03-15 20:41:21 UTC,1,chin_8477846b-7f62-4a49-bfb7-9ab1709f204a
575,Koki Roll,3,2022-03-15 18:48:15 UTC,2022-03-15 18:48:15 UTC,1,chin_816f4a44-1c95-45de-9494-7c10425bb523
574,Puerto Valdés,1,2022-03-15 18:47:52 UTC,2022-05-13 20:01:55 UTC,1,chin_a6495f9f-dff0-45f2-8a1a-7a109265c5e7
573,Tazas Café Bistro,3,2022-03-15 18:47:05 UTC,2022-03-15 18:47:05 UTC,1,chin_f30c2475-8dac-4ddc-a235-f99cca083b37
572,Toita's Bakery,3,2022-03-15 18:46:37 UTC,2022-03-15 18:46:37 UTC,1,chin_c1a8bce7-aca5-47e5-960d-c5c98888fe11
571,Pa’l Mar Gastrobar,3,2022-03-15 18:46:26 UTC,2022-03-15 18:46:26 UTC,1,chin_404c583d-57b1-47e1-b8dd-71327dd73fbb
570,Dr. Bizarro,3,2022-03-15 18:46:01 UTC,2022-03-15 18:46:01 UTC,1,chin_7de33148-691e-42c3-ade2-afb2ad49fcd5
569,Chocolato,3,2022-03-15 18:45:30 UTC,2022-03-15 18:45:30 UTC,1,chin_ba685e79-8a86-4653-b4ba-e3b25225fc3c
568,Tachuela Taquería,3,2022-03-15 18:45:03 UTC,2022-03-15 18:45:03 UTC,1,chin_e4e5143f-856d-470e-85bc-c081e16d3bec
567,Mariangi's Boutique,5,2022-03-15 18:44:47 UTC,2022-03-15 18:44:47 UTC,1,chin_f8568d47-ff87-4e0a-85c6-f014b58e89bb
566,El Taco Loco,3,2022-03-15 18:44:39 UTC,2022-03-15 18:44:39 UTC,1,chin_0866dfd8-4c75-472a-bb56-244510cc99eb
565,Bestia Sports Bar,3,2022-03-15 18:44:25 UTC,2022-03-15 18:44:25 UTC,1,chin_43875df8-5ea4-4e40-9a20-c6461bb762e5
564,1823 Restaurant,3,2022-03-15 18:44:15 UTC,2022-03-15 18:44:15 UTC,1,chin_82507359-60a7-4005-9706-73976f3c6ce8
563,Perfect Style by K boutique,5,2022-03-15 18:44:05 UTC,2022-03-15 18:44:05 UTC,1,chin_08cf711d-14c7-4403-9b5b-84ef0da73655
562,Milet Nails,5,2022-03-15 18:43:50 UTC,2022-03-15 18:43:50 UTC,1,chin_acb41b25-55c6-4b03-8a0e-786b4e4bdb83
561,Del Mar al Campo,3,2022-03-15 18:43:38 UTC,2022-03-15 18:43:38 UTC,1,chin_91fa2d66-77ae-49b9-9a6c-fff238bdf6fd
560,Arnie's Creamery,3,2022-03-15 18:42:59 UTC,2022-03-15 18:42:59 UTC,1,chin_9b035327-b9cc-4d1e-8da3-ba7f012fca53
559,Joyeria Marrero,5,2022-03-15 18:42:50 UTC,2022-03-15 18:42:50 UTC,1,chin_7ecdbb3d-af69-4241-b452-4f073c5d6c40
558,Pon T Pelo,5,2022-03-15 14:17:14 UTC,2022-03-15 14:17:14 UTC,1,chin_053c1ded-fca7-4952-801e-988b559546a3
557,Rojos Collection,5,2022-03-15 14:16:59 UTC,2022-03-15 14:16:59 UTC,1,chin_19efb8f9-6c8c-447c-870f-cab7e017ccce
556,Diva Dogs Boutique,5,2022-03-15 13:12:16 UTC,2022-03-15 13:12:16 UTC,1,chin_d254ae95-29d8-44e9-8e17-56a7a31866ad
555,The Parrot of Old San Juan,3,2022-03-15 13:12:05 UTC,2022-03-15 13:12:05 UTC,1,chin_e036e0c9-a531-447f-8766-5f5e8d90101b
554, Dona Rosa,3,2022-03-15 13:11:48 UTC,2022-03-15 13:11:48 UTC,1,chin_df19e8c0-e399-4038-aff6-7cf74650f90a
553,Manita Linda,5,2022-03-15 13:10:40 UTC,2022-03-15 13:10:40 UTC,1,chin_4f872cfe-f607-4663-a7d5-5376f7860cb8
552,Agape Kafé,3,2022-03-15 13:10:08 UTC,2022-03-15 13:10:08 UTC,1,chin_1cde292f-71a9-4abd-a2bd-41701759a3db
551,Alelolai Bar & Grill,3,2022-03-15 13:09:58 UTC,2022-03-15 13:09:58 UTC,1,chin_77d95f8d-9269-4c06-b955-441caa43d5f7
550,Cocina 857,3,2022-03-15 13:09:44 UTC,2022-03-15 13:09:44 UTC,1,chin_ec7f9fd3-b7cb-4f5d-91ad-8f92ef6cbe86
549,Delicias de la Abuela,3,2022-03-15 13:09:11 UTC,2022-03-15 13:09:11 UTC,1,chin_f5c12a2b-8e3b-4ed8-8031-7ba3a5747b62
548,Tartak,5,2022-03-15 12:54:46 UTC,2022-03-15 12:54:46 UTC,1,chin_cad0867a-e9c2-4e2b-979c-bea0964cf8ec
547,Tío Rafa,3,2022-03-14 19:43:51 UTC,2022-03-14 19:43:51 UTC,1,chin_677fd7b5-6d31-4dc6-a31f-28edff52528d
546,Campo Tequila,3,2022-03-14 19:43:20 UTC,2022-03-14 19:43:20 UTC,1,chin_9daf116b-66a0-4048-ada3-800dff4c0c30
545,Karma's Wine Bar,3,2022-03-14 19:42:29 UTC,2022-03-14 19:42:29 UTC,1,chin_f6642378-d385-4c0b-a3e3-7e892e243a85
544,Bita’s,3,2022-03-14 19:42:12 UTC,2022-03-14 19:42:12 UTC,1,chin_105ddf56-533d-4606-a99a-7ac95dbb4fdc
543,On Point Girls,5,2022-03-14 19:42:00 UTC,2022-03-14 19:42:00 UTC,1,chin_4b6af5e2-c2d9-4050-88a9-02be4ad8e538
542,D’Ocassion Boutique,5,2022-03-12 17:09:40 UTC,2022-03-12 17:09:40 UTC,1,chin_42cc82b1-118f-4733-8d41-6f7754df5b0f
541,Wooftopia ,5,2022-03-12 17:08:55 UTC,2022-03-12 17:08:55 UTC,1,chin_12356c9c-f367-41b7-8c55-f8df1f1dbd20
540,Loobanys Jewelry,5,2022-03-12 17:08:41 UTC,2022-03-12 17:08:41 UTC,1,chin_bb11416f-5ee1-4a4c-a554-9a88985a3878
539,Vip Cross Training,5,2022-03-12 17:08:31 UTC,2022-03-12 17:08:31 UTC,1,chin_dd57fb50-f1be-4fa3-af84-da68e01dc175
538,Sabia Plant-Based Eatery,3,2022-03-12 17:08:21 UTC,2022-03-12 17:08:21 UTC,1,chin_911eab50-1316-4c7b-92a9-51a5ccba5713
537,Rustico,3,2022-03-12 17:08:09 UTC,2022-03-12 17:08:09 UTC,1,chin_8a6275cf-e10a-4aaa-ac1e-d6dbb712b3a7
536,Chapulin Fonda Mexicana,3,2022-03-12 17:08:00 UTC,2022-03-12 17:08:00 UTC,1,chin_da8f3357-1e51-4c26-8359-bac9abb4006f
535,La Casita Italiana,3,2022-03-12 17:07:32 UTC,2022-03-12 17:07:32 UTC,1,chin_2884614f-91ac-4c8a-bd99-4aa4ccaab1f3
534,Cannon Club,3,2022-03-12 17:07:21 UTC,2022-03-12 17:07:21 UTC,1,chin_cb5f538d-684f-429a-a5a2-ea09be64af82
533,Rincon del Viajero,3,2022-03-12 16:09:32 UTC,2022-03-12 16:09:32 UTC,1,chin_06a3a93e-ae20-4c40-9bc1-5d22aacada1f
532,Eyewear Shop,5,2022-03-12 16:09:07 UTC,2022-03-12 16:09:07 UTC,1,chin_aadd3e75-eff5-49e5-9148-6ef1b44d83cf
531,Buen Vecino Cafe,3,2022-03-12 16:08:55 UTC,2022-03-12 16:08:55 UTC,1,chin_1771d079-19e3-424c-b6b9-bc7421580828
530,Super Cake,3,2022-03-12 16:08:38 UTC,2022-03-12 16:08:38 UTC,1,chin_2c92ae5f-3932-4619-8ddc-7fe21bc2c372
529,VIP Adventures,5,2022-03-12 16:08:19 UTC,2022-03-12 16:08:19 UTC,1,chin_6a9a48ad-f578-44b0-b15c-3f6fd6fcd971
528,Eco Lounge Bar,3,2022-03-12 16:08:08 UTC,2022-03-12 16:08:08 UTC,1,chin_a237561e-00dc-4d7d-978c-3caecab9b98d
527,La Terraza de Monchi,5,2022-03-12 16:07:56 UTC,2022-03-12 16:07:56 UTC,1,chin_c940828e-6f38-4363-a551-ec8d20cbb6e5
526,El Jangiri,3,2022-03-12 16:07:45 UTC,2022-03-12 16:07:45 UTC,1,chin_7a0c4980-783c-47ee-923b-2b9043cbad95
525,Accesorios Limirock y Algo más,5,2022-03-12 16:07:26 UTC,2022-03-12 16:07:26 UTC,1,chin_70b58dd8-a204-49b0-a65d-f33f2d744253
524,Ode to Skin Clinic,5,2022-03-12 15:07:17 UTC,2022-03-12 15:07:17 UTC,1,chin_606be953-e1a0-4636-8c84-0a316f5b6a71
523,Just 4 Pets,5,2022-03-12 15:07:08 UTC,2022-03-12 15:07:08 UTC,1,chin_f9d15f8f-909f-4638-b718-ee2037e2564b
522,100% HP,3,2022-03-12 15:06:43 UTC,2022-03-12 15:06:43 UTC,1,chin_683529d9-3cc0-4fe5-aec3-6a871bda6666
521,Athletic Taekwon Do Center,5,2022-03-12 15:06:33 UTC,2022-03-12 15:06:33 UTC,1,chin_9ba47687-56c6-45e3-a5a1-a49d63c6aae1
520,Paint in Memories,5,2022-03-12 15:06:21 UTC,2022-03-12 15:06:21 UTC,1,chin_69e93d8e-2c49-4111-915c-4e9c9bc98940
519,Son Sabores,3,2022-03-12 15:06:12 UTC,2022-03-12 15:06:12 UTC,1,chin_8565e9be-fa62-4843-9b6c-bf081959ea64
518,El Rincón Criollo,3,2022-03-12 15:06:01 UTC,2022-03-12 15:06:01 UTC,1,chin_8f4d5890-a23a-4c12-bc2a-3de9559f3abe
517,Pura Vida Surf Shop,5,2022-03-12 15:05:49 UTC,2022-03-12 15:05:49 UTC,1,chin_7c4a4b7a-08ac-470e-96c2-6b3d5b3c2bcb
516,Made Electronics,5,2022-03-11 19:14:59 UTC,2022-03-11 19:14:59 UTC,1,chin_11687286-00b5-4f70-ab99-8f8e5ac3c4cc
515,Cinco-15,3,2022-03-11 19:14:45 UTC,2022-03-11 19:14:45 UTC,1,chin_8c6defbd-6812-4876-a970-65dc459ed4d4
514,Patagonia Pizzeria Argentina,3,2022-03-11 19:14:04 UTC,2022-03-11 19:14:04 UTC,1,chin_c496415b-6947-4d6d-b066-c4f39bec5232
513,Otaku's Shop,5,2022-03-11 19:13:54 UTC,2022-03-11 19:13:54 UTC,1,chin_93681a75-f160-4236-af4e-d1868b69218c
512,Alchemy,5,2022-03-11 19:13:42 UTC,2022-03-11 19:13:42 UTC,1,chin_4125fa39-a379-4328-91e8-012abb76f563
511,Tropical Vibes Boutique,5,2022-03-11 19:13:06 UTC,2022-03-11 19:13:06 UTC,1,chin_2e488a27-0df3-4246-a399-128c54f27c02
510,Koast Style Shop,5,2022-03-11 19:12:52 UTC,2022-03-11 19:12:52 UTC,1,chin_94b98489-cb75-4200-8a1d-3e6ae5fdf4f4
509,Rosado Coffee,3,2022-03-11 19:12:43 UTC,2022-03-11 19:12:43 UTC,1,chin_7b74bef7-03bd-422a-87a7-f142f843046e
508,El Huevo,3,2022-03-11 17:50:17 UTC,2022-03-11 17:50:17 UTC,1,chin_db8fa79e-c94f-4fb0-934e-e237904d1a31
507,El Lab,3,2022-03-11 17:49:54 UTC,2022-03-11 17:49:54 UTC,1,chin_0554db86-be97-4a4c-af7f-dae2d345c40c
506,Scooter to Go,5,2022-03-11 17:49:10 UTC,2022-03-11 17:49:10 UTC,1,chin_b2074e92-af71-487f-b30a-dd0125104029
505,Relax Medical,5,2022-03-11 17:48:57 UTC,2022-03-11 17:48:57 UTC,1,chin_353e1a35-0341-4386-a477-773142bd5b15
504,El Jibarito,3,2022-03-11 17:48:33 UTC,2022-03-11 17:48:33 UTC,1,chin_058c1e86-0e82-48a3-8095-a9304e460a0e
503,Cesgo Group,3,2022-03-11 17:48:19 UTC,2022-03-11 17:48:19 UTC,1,chin_7eba6662-1ac5-4163-8ee8-2059d72c55e9
502,Restaurante Hacienda La Fe,3,2022-03-11 17:48:04 UTC,2022-03-11 17:48:04 UTC,1,chin_c7e27b5c-d30d-4416-8dff-a355f8c0e398
501,Waffle's Town,3,2022-03-11 16:58:37 UTC,2022-03-11 16:58:37 UTC,1,chin_75394b60-ab0f-43b8-8ea1-f351c47d1e7b
500,Andale Mexican Restaurant,3,2022-03-11 16:58:28 UTC,2022-03-11 16:58:28 UTC,1,chin_81a95bfc-0a06-4ff7-86fb-68fc6ef33e60
499,Modalier Concept,5,2022-03-11 16:58:11 UTC,2022-03-11 16:58:11 UTC,1,chin_b3c0d634-6c2d-433c-93cd-ccc067ff1118
498,De Aquí Ropa,5,2022-03-11 16:58:00 UTC,2022-03-11 16:58:00 UTC,1,chin_23aa3ae5-d017-4c7d-9237-57d26d7a00a1
497,Red Buddha Pizza Bar,3,2022-03-11 16:57:48 UTC,2022-03-11 16:57:48 UTC,1,chin_2000d054-93a4-4f28-a71b-3527f81334b5
496,Pizza@,3,2022-03-11 16:57:38 UTC,2022-03-11 16:57:38 UTC,1,chin_505bb1b7-b8b2-469a-9e31-54b38777b151
495,Le Sweet Patisserie,3,2022-03-11 16:57:18 UTC,2022-03-11 16:57:18 UTC,1,chin_fb6734df-98d7-4317-a081-a2f9d3dd0d24
494,Martin’s BBQ,3,2022-03-10 15:16:33 UTC,2022-03-10 15:16:33 UTC,1,chin_6293c215-ea2e-4d78-99bb-85a85ff755c7
493,Caribbean Pharmacy,5,2022-03-10 14:21:50 UTC,2022-03-10 14:21:50 UTC,1,chin_b57d0950-646f-411b-8e41-be79e1309af2
492,Papelera Del Plata,5,2022-03-10 13:59:40 UTC,2022-03-10 13:59:40 UTC,1,chin_c33aac41-28bf-4d9e-8f9d-017c7e964179
491,Panismo,3,2022-03-09 22:54:29 UTC,2022-03-09 22:54:29 UTC,1,chin_3786f6c7-c02f-468a-8f7d-6a3713a6a046
490,La Nueva Pastelería,5,2022-03-09 22:54:07 UTC,2022-03-09 22:54:07 UTC,1,chin_308a0cfe-b54f-4436-9b8f-8c0c1464281f
489,La Chancleta de Maiz,5,2022-03-09 22:53:57 UTC,2022-03-09 22:53:57 UTC,1,chin_a22f872e-8963-470a-b525-7d4f8fe35757
488,Mimos,5,2022-03-09 22:52:32 UTC,2022-03-09 22:52:32 UTC,1,chin_b17bf47e-1f39-4bb4-8e31-8b11ecf100f4
487,Made Electronics,5,2022-03-09 22:51:52 UTC,2022-03-09 22:51:52 UTC,1,chin_38270ad6-c335-4912-b600-068a5d6a5159
486,Cinco-15,3,2022-03-09 22:51:40 UTC,2022-03-09 22:51:40 UTC,1,chin_1cefcac7-f4bc-44ab-b02b-06619610cb00
485,Patagonia Pizzeria Argentina,3,2022-03-09 22:51:27 UTC,2022-03-09 22:51:27 UTC,1,chin_869a0888-68d1-47aa-ae7e-bbf9fbf6006e
484,Otaku's Shop,5,2022-03-09 22:51:13 UTC,2022-03-09 22:51:13 UTC,1,chin_86de2f2a-da08-4a3c-8ab5-eba2b961bfe8
483,Alchemy,5,2022-03-09 22:51:00 UTC,2022-03-09 22:51:00 UTC,1,chin_a8da3c96-4a84-4574-821f-76f1741648a9
482,Tropical Vibes Boutique,5,2022-03-09 22:50:11 UTC,2022-03-09 22:50:11 UTC,1,chin_a7c937cc-1f28-455a-8690-4f893c33af3b
481,Koast Style Shop,3,2022-03-09 22:49:59 UTC,2022-03-09 22:49:59 UTC,1,chin_c4ba968d-2a74-40a5-b2e2-4cc69c3d0471
480,Rosado Coffee,3,2022-03-09 22:49:46 UTC,2022-03-09 22:49:46 UTC,1,chin_9a4123c5-a6c8-428c-8321-6c88b64cca1f
479,El Huevo,3,2022-03-09 22:49:36 UTC,2022-03-09 22:49:36 UTC,1,chin_44019818-f90a-4e68-a1d1-4ab7053cfc8c
478,El Lab,3,2022-03-09 22:49:18 UTC,2022-03-09 22:49:18 UTC,1,chin_4f02721b-dbdf-4b27-8d0f-5c5e739075a9
477,Scooter to Go,5,2022-03-09 22:48:00 UTC,2022-03-09 22:48:00 UTC,1,chin_983d8059-86a0-4c2e-879f-013b7e9c1709
476,Relax Medical,5,2022-03-09 22:47:46 UTC,2022-03-09 22:47:46 UTC,1,chin_89548e26-faa8-4cf0-8e7e-7637321253e5
475,El Jibarito,3,2022-03-09 22:47:36 UTC,2022-03-09 22:47:36 UTC,1,chin_48aa3b5b-cf01-4e8b-8816-d3f9998c8464
474,Mona,3,2022-03-09 22:47:20 UTC,2022-03-09 22:47:20 UTC,1,chin_e6c6009a-c282-45f0-9afd-a88fc2d4e185
473,Hacienda La Fe,3,2022-03-09 22:47:07 UTC,2022-03-09 22:47:07 UTC,1,chin_84d57c55-395a-4d5c-bc52-8d59d69993c3
472,Waffle's Town,3,2022-03-09 22:46:56 UTC,2022-03-09 22:46:56 UTC,1,chin_fc736bb9-92d0-4b30-baf3-01f40b166aff
471,Andale Mexican,3,2022-03-09 22:46:45 UTC,2022-03-09 22:46:45 UTC,1,chin_d2f4ee2c-a36b-4951-b2c8-896722b8a89e
470,Modalier Concept,5,2022-03-09 22:46:30 UTC,2022-03-09 22:46:30 UTC,1,chin_8386befb-5e93-40dc-b879-ad63ce76b112
469,De Aquí Ropa,5,2022-03-09 22:46:16 UTC,2022-03-09 22:46:16 UTC,1,chin_7cbe2ebe-21bf-44c9-9b62-11935ed7f8e3
468,Red Buddha Pizza Bar,3,2022-03-09 22:40:53 UTC,2022-03-09 22:40:53 UTC,1,chin_31ec8ed0-7bb4-4acd-9a22-40ba11768cff
467,Pizza@,3,2022-03-09 22:40:40 UTC,2022-03-09 22:40:40 UTC,1,chin_1f81bea7-ea6c-43d2-803d-73e5f1bcdb5b
466,Le Sweet Pâtisserie,3,2022-03-09 22:31:26 UTC,2022-03-09 22:31:26 UTC,1,chin_b60b81d1-7ede-4bb7-b3aa-1ec623a75035
465,La Nata,3,2022-03-09 22:31:11 UTC,2022-03-09 22:31:11 UTC,1,chin_7252b50a-36a8-449f-bc18-955328c07e0d
464,Rolers Skate Shop,5,2022-03-09 22:29:39 UTC,2023-12-15 02:53:59 UTC,1,chin_1f94f808-ff07-4d1e-b20e-6ccbeaff4bc3
463,Marea Coffee Lounge,3,2022-03-09 18:59:46 UTC,2022-03-09 18:59:46 UTC,1,chin_55f7f698-9966-4ffe-b1ab-b8213decaad5
462,Piola Pizzeria ,3,2022-03-09 18:59:36 UTC,2022-03-09 18:59:36 UTC,1,chin_8e0ff972-c0c4-4003-b2bd-9721cd736873
461,Piccolino Cocina Italiana,3,2022-03-09 18:59:21 UTC,2022-03-09 18:59:21 UTC,1,chin_7bfffd6a-4ce0-4d4f-a121-d35f3cfea3f7
460,Galeria Artesanal,5,2022-03-09 18:59:06 UTC,2022-03-09 18:59:06 UTC,1,chin_35e483b2-0954-49f7-9a60-4ebb4b718b49
459,360 Bistro,3,2022-03-09 18:58:54 UTC,2022-03-09 18:58:54 UTC,1,chin_43980645-7c9d-4428-96c3-ccf9b72e7355
458,Tu Ferreteria y Algo Mas,5,2022-03-01 22:28:04 UTC,2022-03-01 22:28:04 UTC,1,chin_c1745791-78b4-4c7f-91d1-c95f4134f7b8
457,Flamers,3,2022-03-01 21:56:54 UTC,2022-03-01 21:56:54 UTC,1,chin_558eccba-efcb-42f7-a370-cfa13ccf9ebd
456,Farmacia Jardines,5,2022-03-01 20:07:18 UTC,2022-03-01 20:07:18 UTC,1,chin_d2102898-8637-4ebc-89ba-b4dca75d4cb1
455,Grecafe,3,2022-03-01 20:07:02 UTC,2022-03-01 20:07:02 UTC,1,chin_2a946c36-d643-4c75-8bf6-3e24418a3814
454,El Kiosko del Sabor,3,2022-03-01 19:52:35 UTC,2022-03-01 19:52:35 UTC,1,chin_08b81aa6-4d74-420c-9384-d7efa87e772d
453,Brasa Panorámica,3,2022-02-28 18:47:46 UTC,2022-02-28 18:47:46 UTC,1,chin_595be459-f593-4664-84fe-5e1d2cdd2b35
452,Scrub's Hand Wash,5,2022-02-28 18:47:36 UTC,2022-02-28 18:47:36 UTC,1,chin_31f6e8ae-3e40-4b53-88ad-60f1cb1314ae
451,Black's Bakery,3,2022-02-28 18:47:21 UTC,2022-02-28 18:47:21 UTC,1,chin_808b96dc-e9eb-4e42-9513-1c5904458ecf
450,Paula's Kitchen,3,2022-02-28 14:13:53 UTC,2022-02-28 14:13:53 UTC,1,chin_0a83932d-b5cb-4580-9510-7d5653e55785
449,Beautiful Shot Spa,5,2022-02-22 23:36:19 UTC,2022-02-22 23:36:19 UTC,1,chin_9b83b579-5ff3-482d-a677-711126b397c7
448,El Mercadito de Luly,3,2022-02-22 23:29:47 UTC,2022-02-22 23:29:47 UTC,1,chin_67ece3b0-e029-49f6-baa5-696384cf2a3b
447,The Ribs,3,2022-02-22 23:24:07 UTC,2022-02-22 23:24:07 UTC,1,chin_13d85b55-89bf-4f33-9da6-9f53aa9652d1
446,Antuan Sushi Bar,3,2022-02-22 23:18:30 UTC,2022-02-22 23:18:30 UTC,1,chin_b2cb4c64-afc9-406c-8885-5464970a8d72
445,Cafe 2150,3,2022-02-22 23:00:08 UTC,2022-02-22 23:00:08 UTC,1,chin_52433d44-5a6f-481b-8f82-ff94ce0cadff
444,Joyeria Kury Universal,5,2022-02-22 22:57:40 UTC,2022-02-22 22:57:40 UTC,1,chin_6b00a58c-c1dc-4a30-8aa7-4ba20f052d91
443,Sabores de Mi Tierra,3,2022-02-22 22:49:57 UTC,2022-02-22 22:49:57 UTC,1,chin_27c01da1-803e-4b62-b040-2a10f116294e
